scenario_id,replicate_id,model,model_family,predictor_set,n_train,n_test,n_event1_train,n_event2_train,n_censored_train,n_event1_test,n_event2_test,n_censored_test,runtime_sec,failed,failure_reason,traceback_tail,skipped,skipped_reason,prediction_warning,n_model_input_features,selected_predictors,predicted_risk5_available,mean_predicted_risk5,mean_true_risk5,observed_event1_5y_rate,observed_event2_5y_rate,risk5_mae_vs_true_risk,risk5_rmse_vs_true_risk,risk5_spearman_with_true_risk,risk5_pearson_with_true_risk,brier_5y_naive,brier_5y_ipcw,integrated_brier_score_1to5,ipcw_metric_reason,auc_5y_observed_event1,calibration_intercept_5y,calibration_slope_5y,calibration_failure_reason,cause_specific_cindex_event1
S1_linear_PH_inst15,2,deepsurv_dgm_cause_specific_optional,DeepSurv optional,dgm,3500,1500,524,1007,1969,225,431,844,0.0013684580000017377,False,,,True,"missing_optional_deep_dependencies:torchtuples,pycox",,,,False,,0.14693010323733333,0.15,0.28733333333333333,,,,,,,,,,,,,
S1_linear_PH_inst15,2,deepsurv_all_safe_cause_specific_optional,DeepSurv optional,all_safe,3500,1500,524,1007,1969,225,431,844,0.0012442910000061147,False,,,True,"missing_optional_deep_dependencies:torchtuples,pycox",,,,False,,0.14693010323733333,0.15,0.28733333333333333,,,,,,,,,,,,,
S1_linear_PH_inst15,2,deephit_competing_risk_dgm_optional,DeepHit optional,dgm,3500,1500,524,1007,1969,225,431,844,0.0011829160000047523,False,,,True,"missing_optional_deephit_dependencies:torchtuples,pycox",,,,False,,0.14693010323733333,0.15,0.28733333333333333,,,,,,,,,,,,,
S1_linear_PH_inst15,2,deephit_competing_risk_all_safe_reduced_optional,DeepHit optional,all_safe_reduced,3500,1500,524,1007,1969,225,431,844,0.0011706250000145246,False,,,True,"missing_optional_deephit_dependencies:torchtuples,pycox",,,,False,,0.14693010323733333,0.15,0.28733333333333333,,,,,,,,,,,,,
S2_linear_PH_inst45,1,finegray_dgm_cif_R,Fine-Gray,dgm,3500,1500,1574,724,1202,675,310,515,10.162284958999976,False,,,False,,,36,age;sex_Female;MMSE;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;wmh_icv_pct;wmh_log_icv;wmh_missing;pathology_ischaemic;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic,True,0.4438770360827294,0.44454351459599994,0.45,0.20666666666666667,0.0534801361628083,0.07177177020485408,0.9290632360281049,0.918092576378594,0.22312325720226364,0.21301124161938848,,integrated_brier_not_available_from_single_horizon_prediction,0.6864718294051628,-0.011491019481916562,0.8236846360064892,,0.6724962139061523
S2_linear_PH_inst45,1,finegray_all_safe_reduced_R,Fine-Gray,all_safe_reduced,3500,1500,1574,724,1202,675,310,515,7.008107874999951,False,,,False,,,30,MMSE;Left_LateralVentricle_pct;Right_LateralVentricle_pct;Right_InfLatVentricle_pct;Right_Entorhinal_pct;Left_Parahippocampal_pct;Left_InfLatVentricle_pct;Left_Hippocampus_pct;Right_Hippocampus_pct;Right_Parahippocampal_pct;Left_Entorhinal_pct;Ventricles_total_pct;Left_Precuneus_pct;Right_Occipital_Region01_pct;Right_Occipital_Region02_pct;Right_Occipital_Region04_pct;Left_Occipital_Region02_pct;Left_SOG_pct;MTL_total_pct;Right_Temporal_Region05_pct;Left_Occipital_Region03_pct;Left_Occipital_Region04_pct;Left_Temporal_Region01_pct;Right_Occipital_Region06_pct;Posterior_total_pct;Right_Precuneus_pct;Left_PosteriorCingulate_pct;Left_IOG_pct;Right_SPL_pct;Left_Temporal_Region03_pct,True,0.4442722865833288,0.44454351459599994,0.45,0.20666666666666667,0.05920159119007845,0.07460376159347923,0.9051666671851856,0.9036469780440822,0.22673993006465673,0.21981849174289778,,integrated_brier_not_available_from_single_horizon_prediction,0.6726500561167228,-0.011072657023440239,0.8337331337577574,,0.6581520305614088
S2_linear_PH_inst45,1,cs_rsf_dgm_cif,Random Survival Forest,dgm,3500,1500,1574,724,1202,675,310,515,2.483849125000006,False,,,False,,,36,age;sex_Female;MMSE;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;wmh_icv_pct;wmh_log_icv;wmh_missing;pathology_ischaemic;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic,True,0.4725522741552944,0.44454351459599994,0.45,0.20666666666666667,0.06354481566467789,0.07904234765969172,0.9066669380741949,0.9035823675768941,0.22289077088442272,0.2124402246283687,,integrated_brier_not_available_from_single_horizon_prediction,0.6846671156004489,-0.09164785702393889,1.098747959004425,,0.6784383807669396
S2_linear_PH_inst45,1,cs_rsf_all_safe_cif,Random Survival Forest,all_safe,3500,1500,1574,724,1202,675,310,515,9.427878958999997,False,,,False,,,160,age;sex_Female;MMSE;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic;diagnosis_reference_NOT_PREDICTOR;wmh_icv_pct;wmh_log_icv;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;LI_PCgG;LI_PCu;LI_MTG;LI_ITG;LI_STG;Right_Hippocampus_pct;Left_Hippocampus_pct;Right_Entorhinal_pct;Left_Entorhinal_pct;Right_Parahippocampal_pct;Left_Parahippocampal_pct;Right_MTG_pct;Left_MTG_pct;Right_ITG_pct;Left_ITG_pct;Right_STG_pct;Left_STG_pct;Right_Fusiform_pct;Left_Fusiform_pct;Right_TemporalPole_pct;Left_TemporalPole_pct;Right_PosteriorCingulate_pct;Left_PosteriorCingulate_pct;Right_Precuneus_pct;Left_Precuneus_pct;Right_SPL_pct;Left_SPL_pct;Right_SOG_pct;Left_SOG_pct;Right_MOG_pct;Left_MOG_pct;Right_IOG_pct;Left_IOG_pct;Right_LateralVentricle_pct;Left_LateralVentricle_pct;Right_InfLatVentricle_pct;Left_InfLatVentricle_pct;Right_Frontal_Region01_pct;Right_Frontal_Region02_pct;Right_Frontal_Region03_pct;Right_Frontal_Region04_pct;Right_Frontal_Region05_pct;Right_Frontal_Region06_pct;Right_Parietal_Region01_pct;Right_Parietal_Region02_pct;Right_Parietal_Region03_pct;Right_Parietal_Region04_pct;Right_Parietal_Region05_pct;Right_Parietal_Region06_pct;Right_Temporal_Region01_pct;Right_Temporal_Region02_pct;Right_Temporal_Region03_pct;Right_Temporal_Region04_pct;Right_Temporal_Region05_pct;Right_Temporal_Region06_pct;Right_Occipital_Region01_pct;Right_Occipital_Region02_pct;Right_Occipital_Region03_pct;Right_Occipital_Region04_pct;Right_Occipital_Region05_pct;Right_Occipital_Region06_pct;Right_Insula_Region01_pct;Right_Insula_Region02_pct;Right_Insula_Region03_pct;Right_Insula_Region04_pct;Right_Insula_Region05_pct;Right_Insula_Region06_pct;Right_Cingulate_Region01_pct;Right_Cingulate_Region02_pct;Right_Cingulate_Region03_pct;Right_Cingulate_Region04_pct;Right_Cingulate_Region05_pct;Right_Cingulate_Region06_pct;Right_DeepNuclei_Region01_pct;Right_DeepNuclei_Region02_pct;Right_DeepNuclei_Region03_pct;Right_DeepNuclei_Region04_pct;Right_DeepNuclei_Region05_pct;Right_DeepNuclei_Region06_pct;Left_Frontal_Region01_pct;Left_Frontal_Region02_pct;Left_Frontal_Region03_pct;Left_Frontal_Region04_pct;Left_Frontal_Region05_pct;Left_Frontal_Region06_pct;Left_Parietal_Region01_pct;Left_Parietal_Region02_pct;Left_Parietal_Region03_pct;Left_Parietal_Region04_pct;Left_Parietal_Region05_pct;Left_Parietal_Region06_pct;Left_Temporal_Region01_pct;Left_Temporal_Region02_pct;Left_Temporal_Region03_pct;Left_Temporal_Region04_pct;Left_Temporal_Region05_pct;Left_Temporal_Region06_pct;Left_Occipital_Region01_pct;Left_Occipital_Region02_pct;Left_Occipital_Region03_pct;Left_Occipital_Region04_pct;Left_Occipital_Region05_pct;Left_Occipital_Region06_pct;Left_Insula_Region01_pct;Left_Insula_Region02_pct;Left_Insula_Region03_pct;Left_Insula_Region04_pct;Left_Insula_Region05_pct;Left_Insula_Region06_pct;Left_Cingulate_Region01_pct;Left_Cingulate_Region02_pct;Left_Cingulate_Region03_pct;Left_Cingulate_Region04_pct;Left_Cingulate_Region05_pct;Left_Cingulate_Region06_pct;Left_DeepNuclei_Region01_pct;Left_DeepNuclei_Region02_pct;Left_DeepNuclei_Region03_pct;Left_DeepNuclei_Region04_pct;Left_DeepNuclei_Region05_pct;Left_DeepNuclei_Region06_pct;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;pathology_ischaemic;pathology_neurodegenerative_dementia;wmh_missing;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p,True,0.4855125825087761,0.44454351459599994,0.45,0.20666666666666667,0.07815237525446103,0.09866392896013022,0.8553239143661843,0.8527249546720734,0.2271659252622828,0.21765342755381217,,integrated_brier_not_available_from_single_horizon_prediction,0.6710985409652076,-0.15725226707894224,0.9830169238456139,,0.6684552440733924
S2_linear_PH_inst45,1,cs_gbsa_dgm_cif,Gradient Boosting Survival,dgm,3500,1500,1574,724,1202,675,310,515,10.986178125000038,False,,,False,,,36,age;sex_Female;MMSE;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;wmh_icv_pct;wmh_log_icv;wmh_missing;pathology_ischaemic;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic,True,0.4622743781092742,0.44454351459599994,0.45,0.20666666666666667,0.08433474106344224,0.10418089236997445,0.8934181599188654,0.8896133549089403,0.22854543004459196,0.22595073905709545,,integrated_brier_not_available_from_single_horizon_prediction,0.6807793490460158,0.07219756448746006,1.874970409635618,,0.672142795752462
S2_linear_PH_inst45,1,cs_gbsa_all_safe_cif,Gradient Boosting Survival,all_safe,3500,1500,1574,724,1202,675,310,515,17.97439908299998,False,,,False,,,160,age;sex_Female;MMSE;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic;diagnosis_reference_NOT_PREDICTOR;wmh_icv_pct;wmh_log_icv;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;LI_PCgG;LI_PCu;LI_MTG;LI_ITG;LI_STG;Right_Hippocampus_pct;Left_Hippocampus_pct;Right_Entorhinal_pct;Left_Entorhinal_pct;Right_Parahippocampal_pct;Left_Parahippocampal_pct;Right_MTG_pct;Left_MTG_pct;Right_ITG_pct;Left_ITG_pct;Right_STG_pct;Left_STG_pct;Right_Fusiform_pct;Left_Fusiform_pct;Right_TemporalPole_pct;Left_TemporalPole_pct;Right_PosteriorCingulate_pct;Left_PosteriorCingulate_pct;Right_Precuneus_pct;Left_Precuneus_pct;Right_SPL_pct;Left_SPL_pct;Right_SOG_pct;Left_SOG_pct;Right_MOG_pct;Left_MOG_pct;Right_IOG_pct;Left_IOG_pct;Right_LateralVentricle_pct;Left_LateralVentricle_pct;Right_InfLatVentricle_pct;Left_InfLatVentricle_pct;Right_Frontal_Region01_pct;Right_Frontal_Region02_pct;Right_Frontal_Region03_pct;Right_Frontal_Region04_pct;Right_Frontal_Region05_pct;Right_Frontal_Region06_pct;Right_Parietal_Region01_pct;Right_Parietal_Region02_pct;Right_Parietal_Region03_pct;Right_Parietal_Region04_pct;Right_Parietal_Region05_pct;Right_Parietal_Region06_pct;Right_Temporal_Region01_pct;Right_Temporal_Region02_pct;Right_Temporal_Region03_pct;Right_Temporal_Region04_pct;Right_Temporal_Region05_pct;Right_Temporal_Region06_pct;Right_Occipital_Region01_pct;Right_Occipital_Region02_pct;Right_Occipital_Region03_pct;Right_Occipital_Region04_pct;Right_Occipital_Region05_pct;Right_Occipital_Region06_pct;Right_Insula_Region01_pct;Right_Insula_Region02_pct;Right_Insula_Region03_pct;Right_Insula_Region04_pct;Right_Insula_Region05_pct;Right_Insula_Region06_pct;Right_Cingulate_Region01_pct;Right_Cingulate_Region02_pct;Right_Cingulate_Region03_pct;Right_Cingulate_Region04_pct;Right_Cingulate_Region05_pct;Right_Cingulate_Region06_pct;Right_DeepNuclei_Region01_pct;Right_DeepNuclei_Region02_pct;Right_DeepNuclei_Region03_pct;Right_DeepNuclei_Region04_pct;Right_DeepNuclei_Region05_pct;Right_DeepNuclei_Region06_pct;Left_Frontal_Region01_pct;Left_Frontal_Region02_pct;Left_Frontal_Region03_pct;Left_Frontal_Region04_pct;Left_Frontal_Region05_pct;Left_Frontal_Region06_pct;Left_Parietal_Region01_pct;Left_Parietal_Region02_pct;Left_Parietal_Region03_pct;Left_Parietal_Region04_pct;Left_Parietal_Region05_pct;Left_Parietal_Region06_pct;Left_Temporal_Region01_pct;Left_Temporal_Region02_pct;Left_Temporal_Region03_pct;Left_Temporal_Region04_pct;Left_Temporal_Region05_pct;Left_Temporal_Region06_pct;Left_Occipital_Region01_pct;Left_Occipital_Region02_pct;Left_Occipital_Region03_pct;Left_Occipital_Region04_pct;Left_Occipital_Region05_pct;Left_Occipital_Region06_pct;Left_Insula_Region01_pct;Left_Insula_Region02_pct;Left_Insula_Region03_pct;Left_Insula_Region04_pct;Left_Insula_Region05_pct;Left_Insula_Region06_pct;Left_Cingulate_Region01_pct;Left_Cingulate_Region02_pct;Left_Cingulate_Region03_pct;Left_Cingulate_Region04_pct;Left_Cingulate_Region05_pct;Left_Cingulate_Region06_pct;Left_DeepNuclei_Region01_pct;Left_DeepNuclei_Region02_pct;Left_DeepNuclei_Region03_pct;Left_DeepNuclei_Region04_pct;Left_DeepNuclei_Region05_pct;Left_DeepNuclei_Region06_pct;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;pathology_ischaemic;pathology_neurodegenerative_dementia;wmh_missing;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p,True,0.46249326380437744,0.44454351459599994,0.45,0.20666666666666667,0.08358637253097438,0.10259861494674324,0.8862071903512059,0.8812388447405699,0.22787478063905842,0.22526912400699192,,integrated_brier_not_available_from_single_horizon_prediction,0.681297418630752,0.05941791707509302,1.7820813286899795,,0.6716700897104194
S2_linear_PH_inst45,1,deepsurv_dgm_cause_specific_optional,DeepSurv optional,dgm,3500,1500,1574,724,1202,675,310,515,0.0013223749999724532,False,,,True,"missing_optional_deep_dependencies:torchtuples,pycox",,,,False,,0.44454351459599994,0.45,0.20666666666666667,,,,,,,,,,,,,
S2_linear_PH_inst45,1,deepsurv_all_safe_cause_specific_optional,DeepSurv optional,all_safe,3500,1500,1574,724,1202,675,310,515,0.001493166999978257,False,,,True,"missing_optional_deep_dependencies:torchtuples,pycox",,,,False,,0.44454351459599994,0.45,0.20666666666666667,,,,,,,,,,,,,
S2_linear_PH_inst45,1,deephit_competing_risk_dgm_optional,DeepHit optional,dgm,3500,1500,1574,724,1202,675,310,515,0.0012553329999605012,False,,,True,"missing_optional_deephit_dependencies:torchtuples,pycox",,,,False,,0.44454351459599994,0.45,0.20666666666666667,,,,,,,,,,,,,
S2_linear_PH_inst45,1,deephit_competing_risk_all_safe_reduced_optional,DeepHit optional,all_safe_reduced,3500,1500,1574,724,1202,675,310,515,0.0011758750000012697,False,,,True,"missing_optional_deephit_dependencies:torchtuples,pycox",,,,False,,0.44454351459599994,0.45,0.20666666666666667,,,,,,,,,,,,,
S2_linear_PH_inst45,2,finegray_dgm_cif_R,Fine-Gray,dgm,3500,1500,1574,716,1210,675,306,519,10.025517707999995,False,,,False,,,36,age;sex_Female;MMSE;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;wmh_icv_pct;wmh_log_icv;wmh_missing;pathology_ischaemic;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic,True,0.44745669803357974,0.44907606204733336,0.45,0.204,0.053729891873966894,0.0731584746973449,0.9316849509710895,0.9208474780076368,0.225002257295294,0.21167501741061973,,integrated_brier_not_available_from_single_horizon_prediction,0.68181189674523,-0.03647619591745688,0.7654095902905329,,0.6747309463065599
S2_linear_PH_inst45,2,finegray_all_safe_reduced_R,Fine-Gray,all_safe_reduced,3500,1500,1574,716,1210,675,306,519,6.755748874999995,False,,,False,,,30,MMSE;Right_InfLatVentricle_pct;Left_Hippocampus_pct;Right_Hippocampus_pct;Right_LateralVentricle_pct;Left_InfLatVentricle_pct;Left_LateralVentricle_pct;Left_Entorhinal_pct;Right_Parahippocampal_pct;Right_Entorhinal_pct;Left_Parahippocampal_pct;Left_MOG_pct;Left_Occipital_Region03_pct;Right_SOG_pct;Right_Occipital_Region06_pct;Ventricles_total_pct;Right_SPL_pct;Left_Occipital_Region05_pct;Left_Precuneus_pct;Posterior_total_pct;Right_Occipital_Region01_pct;Left_Occipital_Region02_pct;Right_Occipital_Region05_pct;Right_MOG_pct;Right_IOG_pct;Right_Occipital_Region04_pct;Left_Occipital_Region06_pct;Left_SOG_pct;Left_TemporalPole_pct;Left_PosteriorCingulate_pct,True,0.44727488668592924,0.44907606204733336,0.45,0.204,0.06106084272967309,0.07751584838902201,0.8979403173068078,0.8972514737701608,0.22540737621584866,0.21998049656601198,,integrated_brier_not_available_from_single_horizon_prediction,0.6718778900112232,-0.014755787447455952,0.8682830352328205,,0.6573458256356118
S2_linear_PH_inst45,2,cs_rsf_dgm_cif,Random Survival Forest,dgm,3500,1500,1574,716,1210,675,306,519,2.502814625000042,False,,,False,,,36,age;sex_Female;MMSE;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;wmh_icv_pct;wmh_log_icv;wmh_missing;pathology_ischaemic;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic,True,0.4768503523056836,0.44907606204733336,0.45,0.204,0.061872510029943345,0.0780597561385184,0.908757918559075,0.9075664970400588,0.22564936140061193,0.21395896896512803,,integrated_brier_not_available_from_single_horizon_prediction,0.675117396184063,-0.11924394254547509,0.991911156693319,,0.6751708161050995
S2_linear_PH_inst45,2,cs_rsf_all_safe_cif,Random Survival Forest,all_safe,3500,1500,1574,716,1210,675,306,519,8.979519167000035,False,,,False,,,160,age;sex_Female;MMSE;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic;diagnosis_reference_NOT_PREDICTOR;wmh_icv_pct;wmh_log_icv;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;LI_PCgG;LI_PCu;LI_MTG;LI_ITG;LI_STG;Right_Hippocampus_pct;Left_Hippocampus_pct;Right_Entorhinal_pct;Left_Entorhinal_pct;Right_Parahippocampal_pct;Left_Parahippocampal_pct;Right_MTG_pct;Left_MTG_pct;Right_ITG_pct;Left_ITG_pct;Right_STG_pct;Left_STG_pct;Right_Fusiform_pct;Left_Fusiform_pct;Right_TemporalPole_pct;Left_TemporalPole_pct;Right_PosteriorCingulate_pct;Left_PosteriorCingulate_pct;Right_Precuneus_pct;Left_Precuneus_pct;Right_SPL_pct;Left_SPL_pct;Right_SOG_pct;Left_SOG_pct;Right_MOG_pct;Left_MOG_pct;Right_IOG_pct;Left_IOG_pct;Right_LateralVentricle_pct;Left_LateralVentricle_pct;Right_InfLatVentricle_pct;Left_InfLatVentricle_pct;Right_Frontal_Region01_pct;Right_Frontal_Region02_pct;Right_Frontal_Region03_pct;Right_Frontal_Region04_pct;Right_Frontal_Region05_pct;Right_Frontal_Region06_pct;Right_Parietal_Region01_pct;Right_Parietal_Region02_pct;Right_Parietal_Region03_pct;Right_Parietal_Region04_pct;Right_Parietal_Region05_pct;Right_Parietal_Region06_pct;Right_Temporal_Region01_pct;Right_Temporal_Region02_pct;Right_Temporal_Region03_pct;Right_Temporal_Region04_pct;Right_Temporal_Region05_pct;Right_Temporal_Region06_pct;Right_Occipital_Region01_pct;Right_Occipital_Region02_pct;Right_Occipital_Region03_pct;Right_Occipital_Region04_pct;Right_Occipital_Region05_pct;Right_Occipital_Region06_pct;Right_Insula_Region01_pct;Right_Insula_Region02_pct;Right_Insula_Region03_pct;Right_Insula_Region04_pct;Right_Insula_Region05_pct;Right_Insula_Region06_pct;Right_Cingulate_Region01_pct;Right_Cingulate_Region02_pct;Right_Cingulate_Region03_pct;Right_Cingulate_Region04_pct;Right_Cingulate_Region05_pct;Right_Cingulate_Region06_pct;Right_DeepNuclei_Region01_pct;Right_DeepNuclei_Region02_pct;Right_DeepNuclei_Region03_pct;Right_DeepNuclei_Region04_pct;Right_DeepNuclei_Region05_pct;Right_DeepNuclei_Region06_pct;Left_Frontal_Region01_pct;Left_Frontal_Region02_pct;Left_Frontal_Region03_pct;Left_Frontal_Region04_pct;Left_Frontal_Region05_pct;Left_Frontal_Region06_pct;Left_Parietal_Region01_pct;Left_Parietal_Region02_pct;Left_Parietal_Region03_pct;Left_Parietal_Region04_pct;Left_Parietal_Region05_pct;Left_Parietal_Region06_pct;Left_Temporal_Region01_pct;Left_Temporal_Region02_pct;Left_Temporal_Region03_pct;Left_Temporal_Region04_pct;Left_Temporal_Region05_pct;Left_Temporal_Region06_pct;Left_Occipital_Region01_pct;Left_Occipital_Region02_pct;Left_Occipital_Region03_pct;Left_Occipital_Region04_pct;Left_Occipital_Region05_pct;Left_Occipital_Region06_pct;Left_Insula_Region01_pct;Left_Insula_Region02_pct;Left_Insula_Region03_pct;Left_Insula_Region04_pct;Left_Insula_Region05_pct;Left_Insula_Region06_pct;Left_Cingulate_Region01_pct;Left_Cingulate_Region02_pct;Left_Cingulate_Region03_pct;Left_Cingulate_Region04_pct;Left_Cingulate_Region05_pct;Left_Cingulate_Region06_pct;Left_DeepNuclei_Region01_pct;Left_DeepNuclei_Region02_pct;Left_DeepNuclei_Region03_pct;Left_DeepNuclei_Region04_pct;Left_DeepNuclei_Region05_pct;Left_DeepNuclei_Region06_pct;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;pathology_ischaemic;pathology_neurodegenerative_dementia;wmh_missing;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p,True,0.4916661086288177,0.44907606204733336,0.45,0.204,0.07833267159020124,0.09894158937616307,0.8546711211871649,0.8572239444122953,0.229147555396167,0.21891468985233875,,integrated_brier_not_available_from_single_horizon_prediction,0.6644668911335578,-0.18339141440303924,0.949637060518483,,0.6613090525204539
S2_linear_PH_inst45,2,cs_gbsa_dgm_cif,Gradient Boosting Survival,dgm,3500,1500,1574,716,1210,675,306,519,10.885469083000032,False,,,False,,,36,age;sex_Female;MMSE;MTL_total_pct;Temporal_lateral_total_pct;Medial_parietal_total_pct;Posterior_total_pct;Ventricles_total_pct;wmh_icv_pct;wmh_log_icv;wmh_missing;pathology_ischaemic;pathology_ischaemic__missing;pathology_ischaemic__present;pathology_ischaemic__log1p;pathology_neurodegenerative_dementia;pathology_neurodegenerative_dementia__missing;pathology_neurodegenerative_dementia__present;pathology_neurodegenerative_dementia__log1p;falls;hypertension;Cerebrovascular_accident;Epilepsy;Diabetes_mellitus;Chronic_kidney_disease;Parkinsons_disease;Transient_ischemic_attack;Chronic_obstructive_lung_disease;Arthritis;Heart_failure;Ischemic_heart_disease;Atrial_fibrillation;Chronic_liver_disease;Coronary_arteriosclerosis;IMD_Score_2019_synthetic;IMD_Decile_2019_synthetic,True,0.4676166901687049,0.44907606204733336,0.45,0.204,0.08592370446505576,0.10588651504258671,0.8748835018065937,0.8682423930541521,0.22952471068357636,0.22533855857854776,,integrated_brier_not_available_from_single_horizon_prediction,0.6685153759820426,0.005844123135106079,1.655446571554929,,0.6664027447875429
