scenario_id,model,n_successful_reps,n_failed_reps,failure_rate,risk5_mae_vs_true_risk_mean,risk5_mae_vs_true_risk_sd,risk5_mae_vs_true_risk_se,risk5_mae_vs_true_risk_ci_low,risk5_mae_vs_true_risk_ci_high,risk5_mae_vs_true_risk_median,risk5_mae_vs_true_risk_p25,risk5_mae_vs_true_risk_p75,risk5_rmse_vs_true_risk_mean,risk5_rmse_vs_true_risk_sd,risk5_rmse_vs_true_risk_se,risk5_rmse_vs_true_risk_ci_low,risk5_rmse_vs_true_risk_ci_high,risk5_rmse_vs_true_risk_median,risk5_rmse_vs_true_risk_p25,risk5_rmse_vs_true_risk_p75,risk5_spearman_with_true_risk_mean,risk5_spearman_with_true_risk_sd,risk5_spearman_with_true_risk_se,risk5_spearman_with_true_risk_ci_low,risk5_spearman_with_true_risk_ci_high,risk5_spearman_with_true_risk_median,risk5_spearman_with_true_risk_p25,risk5_spearman_with_true_risk_p75,risk5_pearson_with_true_risk_mean,risk5_pearson_with_true_risk_sd,risk5_pearson_with_true_risk_se,risk5_pearson_with_true_risk_ci_low,risk5_pearson_with_true_risk_ci_high,risk5_pearson_with_true_risk_median,risk5_pearson_with_true_risk_p25,risk5_pearson_with_true_risk_p75,brier_5y_naive_mean,brier_5y_naive_sd,brier_5y_naive_se,brier_5y_naive_ci_low,brier_5y_naive_ci_high,brier_5y_naive_median,brier_5y_naive_p25,brier_5y_naive_p75,auc_5y_observed_event1_mean,auc_5y_observed_event1_sd,auc_5y_observed_event1_se,auc_5y_observed_event1_ci_low,auc_5y_observed_event1_ci_high,auc_5y_observed_event1_median,auc_5y_observed_event1_p25,auc_5y_observed_event1_p75,calibration_slope_5y_mean,calibration_slope_5y_sd,calibration_slope_5y_se,calibration_slope_5y_ci_low,calibration_slope_5y_ci_high,calibration_slope_5y_median,calibration_slope_5y_p25,calibration_slope_5y_p75,calibration_intercept_5y_mean,calibration_intercept_5y_sd,calibration_intercept_5y_se,calibration_intercept_5y_ci_low,calibration_intercept_5y_ci_high,calibration_intercept_5y_median,calibration_intercept_5y_p25,calibration_intercept_5y_p75,cause_specific_cindex_event1_mean,cause_specific_cindex_event1_sd,cause_specific_cindex_event1_se,cause_specific_cindex_event1_ci_low,cause_specific_cindex_event1_ci_high,cause_specific_cindex_event1_median,cause_specific_cindex_event1_p25,cause_specific_cindex_event1_p75,mean_predicted_risk5_mean,mean_predicted_risk5_sd,mean_predicted_risk5_se,mean_predicted_risk5_ci_low,mean_predicted_risk5_ci_high,mean_predicted_risk5_median,mean_predicted_risk5_p25,mean_predicted_risk5_p75,mean_true_risk5_mean,mean_true_risk5_sd,mean_true_risk5_se,mean_true_risk5_ci_low,mean_true_risk5_ci_high,mean_true_risk5_median,mean_true_risk5_p25,mean_true_risk5_p75,observed_event1_5y_rate_mean,observed_event1_5y_rate_sd,observed_event1_5y_rate_se,observed_event1_5y_rate_ci_low,observed_event1_5y_rate_ci_high,observed_event1_5y_rate_median,observed_event1_5y_rate_p25,observed_event1_5y_rate_p75,observed_event2_5y_rate_mean,observed_event2_5y_rate_sd,observed_event2_5y_rate_se,observed_event2_5y_rate_ci_low,observed_event2_5y_rate_ci_high,observed_event2_5y_rate_median,observed_event2_5y_rate_p25,observed_event2_5y_rate_p75,runtime_sec_mean,runtime_sec_sd,runtime_sec_se,runtime_sec_ci_low,runtime_sec_ci_high,runtime_sec_median,runtime_sec_p25,runtime_sec_p75
S2_linear_PH_inst45,nonparametric_aj_null,50,0,0.0,0.14312744352397128,0.002083181425729604,0.0002946063425150526,0.14255001509264179,0.14370487195530077,0.14298371423752382,0.1416337388629997,0.14432572307745237,0.1727007061522591,0.0020857268708446433,0.00029496632281544914,0.17212257215954083,0.17327884014497738,0.17240670170291936,0.17121911414676444,0.17351385232032732,,,,,,,,,,,,,,,,,0.2475000457142857,4.0932778503307244e-08,5.788769050499098e-09,0.24750003436829834,0.24750005706027303,0.247500081632653,0.2475,0.2475000816326531,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.44983999999999214,0.00014326472469218204,2.0260691666933146e-05,0.44980028904432495,0.4498797109556593,0.4497142857142779,0.4497142857142776,0.4499999999999921,0.4509325173411334,0.00748989162774061,0.0010592306320655466,0.4488564253022849,0.45300860937998183,0.452584738078,0.44594167313866667,0.4554778870576666,0.45,0.0,0.0,0.45,0.45,0.45,0.45,0.45,0.20510666666666666,0.0026957933131643414,0.0003812427464831712,0.20435943088355965,0.20585390244977367,0.2046666666666666,0.2033333333333333,0.2066666666666666,0.49439360411999955,0.005093941863347696,0.0007203921669086386,0.4929816354728586,0.4958055727671405,0.49454779149999695,0.49204209424998163,0.49672027025000887
S2_linear_PH_inst45,oracle_true_risk_not_a_model,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,4.602229114801923e-16,6.508534831301203e-17,0.9999999999999996,0.9999999999999998,1.0,0.9999999999999994,1.0,0.21721093002770794,0.003388280922359349,0.0004791752833530611,0.21627174647233594,0.21815011358307995,0.2172820728259523,0.2155769237986835,0.21976825905203232,0.7018918249158248,0.011719285531061838,0.001657357253935043,0.6986434046981121,0.7051402451335375,0.7010325476992144,0.6933001122334456,0.7079093153759821,1.0127733913924626,0.07193554666021633,0.010173222570360053,0.9928338751545569,1.0327129076303683,1.0045763313370113,0.961120636928856,1.044504705504552,-0.0021206173130890477,0.03730176123156944,0.005275265663408842,-0.012460138013370379,0.008218903387192283,-0.0059753865668345,-0.0244516783347939,0.01568903029779525,0.6992684451098363,0.010423155374673325,0.0014740567693585034,0.6963792938418937,0.702157596377779,0.6976301777729953,0.6928603489568879,0.7064527166415386,0.4509325173411334,0.00748989162774061,0.0010592306320655466,0.4488564253022849,0.45300860937998183,0.452584738078,0.44594167313866667,0.4554778870576666,0.4509325173411334,0.00748989162774061,0.0010592306320655466,0.4488564253022849,0.45300860937998183,0.452584738078,0.44594167313866667,0.4554778870576666,0.45,0.0,0.0,0.45,0.45,0.45,0.45,0.45,0.20510666666666666,0.0026957933131643414,0.0003812427464831712,0.20435943088355965,0.20585390244977367,0.2046666666666666,0.2033333333333333,0.2066666666666666,9.589913999803776e-05,2.76199484791513e-05,3.906050573126191e-06,8.824328087471043e-05,0.0001035549991213651,9.15415000122266e-05,9.032299999489624e-05,9.414574999766501e-05
S3_nonlinear_interaction_inst30,cs_cox_dgm_cif,50,0,0.0,0.05245876829431055,0.002985508647929993,0.00042221468204847577,0.05163122751749554,0.05328630907112556,0.0522653712442023,0.050372270641951045,0.054582136957457325,0.07302158300245828,0.0038332920711725295,0.0005421093635589443,0.07195904864988276,0.07408411735503381,0.07300999727744126,0.07033844445476663,0.07587668552771408,0.9355442812717364,0.007420683977237897,0.0010494431922694553,0.9334873726148882,0.9376011899285845,0.9364126330722815,0.9291728067434699,0.9405598535821574,0.9220026644416437,0.008615274030357419,0.0012183837377292177,0.9196146323156944,0.924390696567593,0.922660924032443,0.9158563176422004,0.9276284253518936,0.18075298241564705,0.0040788957240699905,0.0005768429652485406,0.1796223702037599,0.1818835946275342,0.180575850795869,0.1784320912335633,0.18380143375410732,0.7251500952380951,0.014916129174622754,0.00210945921768605,0.7210155551714305,0.7292846353047598,0.7259555555555556,0.7145031746031746,0.7361164021164021,0.9118234374004227,0.08091720785431929,0.011443421277694106,0.8893943316961422,0.9342525431047032,0.9104785143414365,0.8575705427981641,0.9572127593504289,-0.07392775771733831,0.06040482463328468,0.00854253222291596,-0.0906711208742536,-0.05718439456042303,-0.07706831280762225,-0.11375779777206058,-0.040557839611992975,0.7328802601927343,0.011674613317456742,0.0016510396489008876,0.7296442224808886,0.7361162979045801,0.7313537770444828,0.7236537802425398,0.7400214318685566,0.3018457803104438,0.004619653187819034,0.0006533176191673781,0.30056527777687575,0.30312628284401183,0.302006944106384,0.29853334610515136,0.3050331246142978,0.3002901670003733,0.007200986071425733,0.0010183732164670025,0.298294155496098,0.3022861785046486,0.3005056845323333,0.29681231282399995,0.303627270764,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.23807999999999999,0.003099674476362052,0.00043836016834129354,0.23722081407005105,0.23893918592994892,0.238,0.23616666666666664,0.2406666666666666,0.44762057505999253,0.016179839307979848,0.0022881748186362413,0.4431357524154655,0.4521053977045196,0.44532987499999876,0.44410216675001374,0.4486577607499953
S3_nonlinear_interaction_inst30,cs_penalised_cox_all_safe_cif,50,0,0.0,0.06343530847778628,0.0025130148777483484,0.000355393972255708,0.06273873629216509,0.06413188066340747,0.0635139210501123,0.06183886829986503,0.06520098139333855,0.08675005196977002,0.003433048056465332,0.00048550631217318674,0.08579845959791058,0.08770164434162947,0.08674318527755304,0.08417462076000112,0.08958648298999793,0.9034710162785895,0.009240324911192876,0.0013067792810142929,0.9009097288878015,0.9060323036693775,0.902976031544903,0.8972650201177867,0.9094487170883188,0.8897587256455362,0.010063968817578279,0.0014232601193119123,0.8869691358116848,0.8925483154793875,0.8888716426269057,0.8820670261222827,0.8968965247228126,0.18311313930377765,0.003719758620452922,0.0005260533089798756,0.1820820748181771,0.1841442037893782,0.18298851597140575,0.18112844119401167,0.18525660061028154,0.7168395343915342,0.013677130755823658,0.0019342383809235998,0.713048427164924,0.7206306416181445,0.7178888888888889,0.7067158730158729,0.7285296296296296,0.8857588806136023,0.07109395326903946,0.010054203291579463,0.8660526421621065,0.9054651190650981,0.8873665339230569,0.830538531693605,0.9409707908745244,-0.11670060117101472,0.05757713889641783,0.008142637070995355,-0.1326601698301656,-0.10074103251186382,-0.12478831301216535,-0.15743147341722014,-0.0864810072231514,0.7261215664510858,0.011912830359490664,0.001684728626064165,0.722819498344,0.7294236345581716,0.7264069264390192,0.7149024967320654,0.7346893047471115,0.30657535773073585,0.005063517612707661,0.0007160895281206211,0.30517182225561945,0.30797889320585226,0.30698161293652726,0.30336582452583694,0.31003270419009543,0.3002901670003733,0.007200986071425733,0.0010183732164670025,0.298294155496098,0.3022861785046486,0.3005056845323333,0.29681231282399995,0.303627270764,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.23807999999999999,0.003099674476362052,0.00043836016834129354,0.23722081407005105,0.23893918592994892,0.238,0.23616666666666664,0.2406666666666666,1.8746100125200025,0.10870655381726739,0.015373428272722029,1.8444780931054674,1.9047419319345376,1.8757845415000531,1.861073542249983,1.9081156462500533
S3_nonlinear_interaction_inst30,nonparametric_aj_null,50,0,0.0,0.14843059431193062,0.002633530970826691,0.000372437521587269,0.14770061676961957,0.14916057185424167,0.1485257254146657,0.14694257217935644,0.15033717687333234,0.18557768860354465,0.003684921498323753,0.0005211265959209637,0.18455628047553957,0.18659909673154973,0.18542980530035197,0.18316499503721909,0.18818396934343887,,,,,,,,,,,,,,,,,0.21000004734693875,4.069954135809712e-08,5.7557843370985635e-09,0.21000003606560144,0.21000005862827606,0.210000081632653,0.21,0.210000081632653,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2998342857142817,0.00014244839482951128,2.014524519061723e-05,0.2997948010337081,0.29987377039485535,0.2997142857142817,0.2997142857142817,0.2999999999999959,0.3002901670003733,0.007200986071425733,0.0010183732164670025,0.298294155496098,0.3022861785046486,0.3005056845323333,0.29681231282399995,0.303627270764,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.23807999999999999,0.003099674476362052,0.00043836016834129354,0.23722081407005105,0.23893918592994892,0.238,0.23616666666666664,0.2406666666666666,0.4080946617400019,0.01026463836678125,0.0014516390791157261,0.4052494491449351,0.41093987433506873,0.4063263335000329,0.4046891662499945,0.40876014625000323
S3_nonlinear_interaction_inst30,oracle_true_risk_not_a_model,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999994,6.163120562381155e-16,8.715968685859925e-17,0.9999999999999992,0.9999999999999997,0.9999999999999999,0.9999999999999992,1.0,0.17563586208489748,0.004455440812838698,0.0006300944823867093,0.17440087689941952,0.17687084727037544,0.17542094938077823,0.1729281384495308,0.17825662025598732,0.7403853968253968,0.015620185012089631,0.0022090277490874103,0.7360557024371855,0.7447150912136081,0.7412888888888889,0.7294687830687832,0.7515571428571428,1.0011395994077403,0.0771290119370982,0.010907689473388061,0.9797605280398998,1.022518670775581,1.0049993326691466,0.9470661861146094,1.043620840703634,-0.0011677570283010977,0.06884133670962433,0.009735635202664355,-0.020249602025523235,0.017914087968921036,0.0054548022109837,-0.05105153290741775,0.03421893598963345,0.744805770885036,0.011702110446944615,0.0016549283302456955,0.7415621113577544,0.7480494304123175,0.7450253194140932,0.7372977056316614,0.7510705053186963,0.3002901670003733,0.007200986071425733,0.0010183732164670025,0.298294155496098,0.3022861785046486,0.3005056845323333,0.29681231282399995,0.303627270764,0.3002901670003733,0.007200986071425733,0.0010183732164670025,0.298294155496098,0.3022861785046486,0.3005056845323333,0.29681231282399995,0.303627270764,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.23807999999999999,0.003099674476362052,0.00043836016834129354,0.23722081407005105,0.23893918592994892,0.238,0.23616666666666664,0.2406666666666666,9.38725200057857e-05,1.386973183715497e-05,1.961476287058246e-06,9.002802648315154e-05,9.771701352841987e-05,9.041700002399011e-05,8.945800001569637e-05,9.338500004218986e-05
S4_nonPH_inst30,cs_cox_dgm_cif,50,0,0.0,0.049902436523998055,0.0047573254044311715,0.0006727874107568632,0.048583773198914604,0.051221099849081506,0.04966522537681215,0.04707268447172875,0.0535156074883074,0.06712001015401707,0.006033261288445914,0.0008532319939460784,0.06544767544588276,0.06879234486215138,0.06706802253715871,0.06302142925400768,0.07073786108004887,0.9211177807920979,0.016884007135934978,0.0023877591878843363,0.9164377727838446,0.9257977888003512,0.9223356761146682,0.908725709655871,0.9346794891908842,0.9074524770978217,0.01815263133555474,0.002567169742750034,0.9024208244020316,0.9124841297936118,0.9085403894835606,0.8935353608172457,0.9214167628759327,0.19498430265013858,0.002667985278509351,0.0003773100965079683,0.19424477486098296,0.1957238304392942,0.19467832936973395,0.19323818565572376,0.196609590297104,0.6667624973544973,0.01318749622687306,0.00186499360177879,0.6631071098950109,0.6704178848139838,0.6673968253968254,0.6584915343915344,0.6754222222222221,0.87769525787081,0.08623767666530295,0.012195849192761721,0.853791393452997,0.901599122288623,0.87158011767333,0.820931344475129,0.9415949172978989,-0.10159256521252485,0.07211166378821128,0.010198129293457718,-0.12158089862770198,-0.08160423179734773,-0.1039269642439927,-0.14734845100144742,-0.049309452579857825,0.6899636769700842,0.01184320854998185,0.0016748826153397329,0.6866809070440183,0.6932464468961501,0.6891354945044583,0.6838260542936626,0.6955408184506842,0.3015499253741962,0.004292313243019145,0.0006070247602231317,0.3003601568441589,0.30273969390423355,0.30222935831655096,0.29861551078606796,0.30431764557845165,0.29498658459749333,0.00656235742951664,0.0009280574877962274,0.29316759192141273,0.29680557727357393,0.29533096415866666,0.29034287625683336,0.29946627881266663,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.2452133333333333,0.002949891423498644,0.0004171776458639858,0.2443956651474399,0.24603100151922672,0.2453333333333333,0.2426666666666666,0.2473333333333333,0.446159009160001,0.027773459177824835,0.003927760264329539,0.4384605990419151,0.4538574192780869,0.44668616650000104,0.42901549950000367,0.451821510000002
S4_nonPH_inst30,cs_penalised_cox_all_safe_cif,50,0,0.0,0.06227082960845802,0.003871263188294933,0.0005474792904402402,0.06119777019919515,0.0633438890177209,0.06254643113328315,0.059593252367792254,0.06500598033253596,0.08143052949735463,0.005057880013326878,0.000715292251170268,0.08002855668506091,0.08283250230964835,0.080803448176678,0.0776164519214051,0.08477253444461845,0.8736278148646639,0.017558174315214413,0.002483100824708715,0.8687609372482348,0.878494692481093,0.8734219544097577,0.8612390281062348,0.8904995717775875,0.8609968656038375,0.01858059433674998,0.0026276928507984543,0.8558465876162725,0.8661471435914024,0.8615931310965514,0.845214910858687,0.8777396543072234,0.19744890546313307,0.002610237787584446,0.00036914336802206654,0.19672538446180982,0.19817242646445632,0.19739495407472973,0.1954222492697671,0.19894676356945695,0.6554334391534392,0.013662372141328875,0.0019321511976455638,0.6516464228060539,0.6592204555008245,0.6555449735449735,0.6458444444444444,0.6640587301587302,0.8166027403470857,0.0739484597068797,0.010457891463406963,0.7961052730788081,0.8371002076153633,0.8171685188434525,0.7473767367102984,0.8772689416544431,-0.16759399199910738,0.0603496998077671,0.00853473639532892,-0.18432207533395206,-0.1508659086642627,-0.1737252780001177,-0.2117054272355653,-0.12355387635957274,0.681783243943903,0.011916992257437963,0.0016853172073163932,0.6784800222175629,0.6850864656702431,0.681356880881993,0.6743862581720405,0.6882647866014521,0.30569603833037035,0.0045017974767288735,0.0006366503046646951,0.30444820373322756,0.30694387292751313,0.3060068713087245,0.3030120983965392,0.3081915793136453,0.29498658459749333,0.00656235742951664,0.0009280574877962274,0.29316759192141273,0.29680557727357393,0.29533096415866666,0.29034287625683336,0.29946627881266663,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.2452133333333333,0.002949891423498644,0.0004171776458639858,0.2443956651474399,0.24603100151922672,0.2453333333333333,0.2426666666666666,0.2473333333333333,1.9111778449799928,0.07870543719200512,0.011130629670943745,1.889361810824943,1.9329938791350425,1.8915254579999896,1.8790469374999932,1.907091625499969
S4_nonPH_inst30,nonparametric_aj_null,50,0,0.0,0.12911014156490605,0.002391372380307957,0.0003381911252915944,0.12844728695933452,0.12977299617047758,0.12918799695690408,0.1269587051150233,0.13081508297221373,0.15806744242631005,0.0030384211882210615,0.0004296976452584,0.15722523504160357,0.15890964981101652,0.1583885602264723,0.1561825669737894,0.16034393708824235,,,,,,,,,,,,,,,,,0.21000003591836733,4.093277845703647e-08,5.788769043955422e-09,0.21000002457238,0.21000004726435464,0.21,0.21,0.210000081632653,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2998742857142817,0.00014326472469211008,2.026069166692297e-05,0.2998345747586145,0.2999139966699489,0.2999999999999959,0.2997142857142817,0.2999999999999959,0.29498658459749333,0.00656235742951664,0.0009280574877962274,0.29316759192141273,0.29680557727357393,0.29533096415866666,0.29034287625683336,0.29946627881266663,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.2452133333333333,0.002949891423498644,0.0004171776458639858,0.2443956651474399,0.24603100151922672,0.2453333333333333,0.2426666666666666,0.2473333333333333,0.41090845925999303,0.005780418769765753,0.0008174746620398728,0.4093062089223949,0.4125107095975912,0.40953064600000744,0.40768456225001154,0.4140122395000105
S4_nonPH_inst30,oracle_true_risk_not_a_model,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,6.838358811690989e-16,9.670899775866958e-17,0.9999999999999994,0.9999999999999999,1.0,0.9999999999999992,1.0,0.19455149405818847,0.003144819796043589,0.0004447446806784234,0.19367979448405875,0.1954231936323182,0.19474152630107772,0.19265870141671404,0.19667674934216808,0.6717199365079367,0.01342231892450549,0.0018982025461532718,0.6679994595174763,0.6754404134983971,0.6681470899470899,0.6629275132275132,0.6799719576719576,0.7787080097042895,0.06800269142410362,0.00961703284898399,0.7598586253202809,0.7975573940882982,0.760070424964886,0.735399277323508,0.8210380820391846,-0.1479248315351016,0.058051945183059735,0.008209784820002255,-0.16401600978230602,-0.1318336532878972,-0.15669439442920835,-0.19252573742659776,-0.1083492618083779,0.6956900174098606,0.011488312621900967,0.0016246927518674358,0.6925056196162004,0.6988744152035208,0.6950198015679578,0.6880635169271485,0.7022195632889544,0.29498658459749333,0.00656235742951664,0.0009280574877962274,0.29316759192141273,0.29680557727357393,0.29533096415866666,0.29034287625683336,0.29946627881266663,0.29498658459749333,0.00656235742951664,0.0009280574877962274,0.29316759192141273,0.29680557727357393,0.29533096415866666,0.29034287625683336,0.29946627881266663,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.2452133333333333,0.002949891423498644,0.0004171776458639858,0.2443956651474399,0.24603100151922672,0.2453333333333333,0.2426666666666666,0.2473333333333333,0.00010062668000670713,2.700517750015563e-05,3.819108827501285e-06,9.314122670480462e-05,0.00010811213330860965,9.291650002296592e-05,9.127025003863308e-05,9.509325002454717e-05
S5_MAR_missingness_inst30,cs_cox_dgm_cif,50,0,0.0,0.040153945155564405,0.003844604564794582,0.0005437091917494008,0.039088275139735576,0.041219615171393234,0.039672274327232596,0.03709880130415358,0.0423118938886538,0.055241454297429,0.005013406457924363,0.0007090027406485494,0.053851808925757846,0.056631099669100154,0.05437288544616885,0.0519078111476553,0.05836686289048032,0.9377770859430525,0.013203985716236264,0.001867325567728195,0.9341171278303053,0.9414370440557998,0.9392257632114505,0.9317630605158419,0.9471692120752054,0.9268144591458948,0.014388971253662612,0.002034907829552626,0.9228260397999716,0.930802878491818,0.9301463899973399,0.9183067080928998,0.9364080197267113,0.1929702379241888,0.003634687953821471,0.0005140224999288438,0.19196275382432826,0.19397772202404934,0.19240511844783648,0.19070639325744307,0.19563886798311342,0.6770235767195768,0.017272508589916073,0.0024427015904065095,0.67223588160238,0.6818112718367736,0.6803576719576719,0.6654708994708994,0.6881058201058201,0.9098022422559618,0.10817720218223453,0.015298566646569244,0.8798170516286862,0.9397874328832375,0.9214656479591645,0.8275863303456683,0.9757717481891631,-0.07690914730980088,0.08574529816140163,0.0121262163569579,-0.10067653136943835,-0.0531417632501634,-0.07190760430555955,-0.14206917526428386,-0.0263930665467866,0.6896704471627737,0.01397578604893219,0.0019764746175224596,0.6857965569124297,0.6935443374131177,0.6907988771808373,0.6814137407202854,0.6987026650150894,0.30154875849014684,0.0045039687161441706,0.0006369573642875223,0.3003003220561433,0.30279719492415036,0.3019245890931799,0.2990643631021952,0.30429268751507643,0.3013257020956533,0.007068944100770143,0.0009996996618966418,0.2993662907583359,0.3032851134329707,0.3018422046886666,0.29665355825549994,0.3058176300791666,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.24614666666666665,0.003042525505439054,0.00043027808336579655,0.2453033216232697,0.2469900117100636,0.246,0.244,0.24849999999999994,0.4439343216600025,0.028761099276975465,0.004067433666625772,0.435962151673416,0.451906491646589,0.44598202100002027,0.4145676037499868,0.45768507350000215
S5_MAR_missingness_inst30,cs_penalised_cox_all_safe_cif,50,0,0.0,0.05416398602925842,0.003084588895990625,0.0004362267451055394,0.053308981608851565,0.055018990449665274,0.05343574665142875,0.052142724404513174,0.05633910126418022,0.07190457069252006,0.004106387943397901,0.0005807309521918672,0.070766338026224,0.07304280335881612,0.0714044329606115,0.06870504876091912,0.07464395649225503,0.8877324481616543,0.0160132016756439,0.0022646086986711175,0.8832938151122589,0.8921710812110497,0.8880149173399634,0.8788290892573731,0.8999336977483101,0.8788775236790828,0.016897812756762814,0.002389711597505507,0.874193688947972,0.8835613584101936,0.8788657241266931,0.8673382438528178,0.890951495794001,0.1949174262167185,0.00364384686601791,0.0005153177657133226,0.19390740339592039,0.19592744903751663,0.19451128680237714,0.19253365425104607,0.1973143219531516,0.6688121481481482,0.016678627887184105,0.002358714175982988,0.6641890683632214,0.6734352279330749,0.6708010582010582,0.6581111111111111,0.6794063492063491,0.8398799606237287,0.09110641334015751,0.012884392536481982,0.814626551252224,0.8651333699952334,0.837433144878504,0.7793039368281166,0.8910603157452556,-0.14430621308919686,0.0725449893186332,0.010259410777662237,-0.16441465821341483,-0.12419776796497888,-0.1461650509999429,-0.18988661328623363,-0.10372360174653485,0.6828762418186634,0.013970222073675884,0.001975687752595642,0.6790038938235758,0.6867485898137509,0.6838851793200295,0.6757729033143147,0.689983481509185,0.30460058074113766,0.004725547629785863,0.0006682933547683201,0.30329072576579175,0.3059104357164836,0.30481851005125987,0.30118592735453065,0.30719307407906643,0.3013257020956533,0.007068944100770143,0.0009996996618966418,0.2993662907583359,0.3032851134329707,0.3018422046886666,0.29665355825549994,0.3058176300791666,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.24614666666666665,0.003042525505439054,0.00043027808336579655,0.2453033216232697,0.2469900117100636,0.246,0.244,0.24849999999999994,1.9051002782600046,0.09374350871792592,0.01325733414133313,1.8791159033429916,1.9310846531770176,1.8931447295000225,1.8757845622500608,1.9182481770000024
S5_MAR_missingness_inst30,nonparametric_aj_null,50,0,0.0,0.11586984744255581,0.0020657502555408583,0.00029214120278615684,0.11529725068509494,0.11644244420001668,0.11569810667895206,0.11457339909816636,0.11690322780916637,0.14296582295705687,0.002644641316049981,0.0003740087616770114,0.14223276578416993,0.1436988801299438,0.14246625277902045,0.14140860694858876,0.14465038133191607,,,,,,,,,,,,,,,,,0.21000004571428568,4.0932778463904787e-08,5.788769044926749e-09,0.21000003436829837,0.210000057060273,0.210000081632653,0.21,0.210000081632653,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2998399999999959,0.00014326472469212146,2.026069166692458e-05,0.2998002890443287,0.29987971095566307,0.2997142857142817,0.2997142857142817,0.2999999999999959,0.3013257020956533,0.007068944100770143,0.0009996996618966418,0.2993662907583359,0.3032851134329707,0.3018422046886666,0.29665355825549994,0.3058176300791666,0.30000000000000004,5.607473066727768e-17,7.93016446160826e-18,0.30000000000000004,0.30000000000000004,0.3,0.3,0.3,0.24614666666666665,0.003042525505439054,0.00043027808336579655,0.2453033216232697,0.2469900117100636,0.246,0.244,0.24849999999999994,0.40687255256001037,0.003516142396290742,0.0004972576264069401,0.40589792761225274,0.407847177507768,0.4066442714999994,0.40488560424998354,0.4088551662500492
